GEOID,sovi,rank
g19065,0.4547767943228108,1337.0
g19067,1.111892392383269,979.0
g19069,1.022261417024994,1023.0
g19071,0.36848428617538,1382.0
g19073,0.48797873334730524,1314.0
g19075,-1.627229844724091,2371.0
g19077,-0.23138362410604096,1716.0
g19079,-0.13684198964134042,1661.0
g19081,-0.359697053188328,1796.0
g19083,0.43836148866609914,1342.0
g19085,-0.13646518203030955,1660.0
g19087,-0.031053068718472243,1592.0
g19089,0.7195214019385116,1179.0
g19091,0.281110057625652,1427.0
g19093,0.731264864799189,1173.0
g19095,-1.4895012946874664,2322.0
g19097,-0.4422831270657065,1845.0
g19099,-0.7630401479657551,2003.0
g19101,-2.821236448900934,2715.0
g19103,-3.800588456220075,2912.0
g19105,-1.1149949074888457,2163.0
g19107,1.0486106392153531,1008.0
g19109,0.4856221941030714,1316.0
g19111,0.6522253829099327,1219.0
g19113,-2.602545855729474,2659.0
g19115,-0.034048022101299896,1595.0
g19117,0.7736672603461352,1150.0
g19119,-1.0555084810289943,2132.0
g19121,-2.981211197764819,2747.0
g19123,-1.1305455674624347,2170.0
g19125,-1.7017077383567858,2395.0
g19127,1.3347192191758133,878.0
g19129,-2.5948265721667854,2656.0
g19131,0.3675715847973561,1383.0
g19133,2.9099033355858923,343.0
g19135,-1.483685021126507,2320.0
g19137,2.3081546419495966,486.0
g19139,-0.2997590204099192,1760.0
g19141,0.5530047971568908,1275.0
g19143,0.2914748260902106,1424.0
g19145,0.8582975114359073,1104.0
g19147,1.219600288934136,922.0
g19149,-1.6317823826647329,2372.0
g19151,1.599177218674158,759.0
g19153,-2.3111778802707232,2578.0
g19155,0.10345503058109307,1521.0
g19157,0.9327344864797364,1061.0
g19159,2.6865067655415626,397.0
g19161,1.184537374004274,941.0
g19163,-1.879665045922128,2457.0
g19165,0.6275630596265431,1226.0
g19167,-2.239754687843612,2561.0
g19169,-4.574721156334372,2988.0
g19171,1.9444667324335168,612.0
g19173,2.167535412207521,532.0
g19175,0.8631718219840385,1100.0
g19177,0.6098950833678354,1236.0
g19179,1.37336068801876,860.0
g19181,-2.378237267743994,2594.0
g19183,0.07056810083495946,1543.0
g19185,2.040913021563025,576.0
g19187,0.47336021815948204,1325.0
g19189,0.09451976717637844,1525.0
g19191,-1.0421236095849478,2124.0
g19193,0.4193628530120562,1351.0
g19195,-0.6560398944614521,1945.0
g19197,1.6475675594438242,740.0
g20001,1.3967857078343127,853.0
g20003,0.6236828096789753,1228.0
g20005,0.8095298434241234,1133.0
g20007,-0.349277404689247,1790.0
g20009,0.7504669249702747,1165.0
g20011,1.6194220004269522,753.0
g20013,4.0312269181919795,189.0
g20015,-3.1267866666423076,2788.0
g20017,2.4895457427821173,438.0
g20019,3.364839121765523,273.0
g20021,1.0458089823743526,1010.0
g20023,3.1237741475066976,312.0
g20025,3.568744172624111,246.0
g20027,0.047085921152705046,1554.0
g20029,3.7881688285183754,222.0
g20031,0.2999903351778206,1419.0
g20033,2.7738484893391746,379.0
g20035,0.8800962511033492,1092.0
g20037,0.21165871127124025,1460.0
g20039,4.265199438467813,165.0
g20041,-0.23864010593621554,1719.0
g20043,-1.6782471362513156,2389.0
g20045,-3.1739383207468292,2796.0
g20047,-0.6855436690344895,1962.0
g20049,2.8415854432484196,361.0
g20051,-1.2788252148129602,2246.0
g20053,-0.9201297973114599,2078.0
g20055,0.24009040280321703,1446.0
g20057,1.0341835914387438,1018.0
g20059,-0.8994197856051098,2067.0
g20061,-1.8492805095900637,2444.0
g20063,-0.2639856236350424,1739.0
g20065,1.0570681838392846,1005.0
g20067,-1.023172656771412,2111.0
g20069,-0.9596244989311808,2091.0
g20071,2.802644267846172,370.0
g20073,2.9330614471968492,335.0
g20075,-0.6581170702702024,1946.0
g20077,2.0050349955995657,587.0
g20079,0.8652721989734519,1099.0
g20081,-1.612140908204466,2364.0
g20083,-2.00295603594834,2492.0
g20085,-0.2261823959225242,1710.0
g20087,-3.0721664390494636,2775.0
g20089,1.745500725925777,697.0
g20091,-5.314727475937363,3042.0
g20093,-2.161109760120598,2543.0
g20095,-0.23050273612097028,1715.0
g20097,0.11386811607800329,1518.0
g20099,1.5713505941614054,776.0
g20101,-0.4317086610554888,1836.0
g20103,-3.5991580425496426,2871.0
g20105,1.4922001152710531,812.0
g20107,-2.305472002831042,2576.0
g20109,0.6585944543613969,1217.0
g20111,1.7051126821465052,719.0
g20113,-0.4034116427822856,1822.0
g20115,0.8696792541654125,1097.0
g20117,1.0168659994718556,1027.0
g20119,0.7233468735714437,1175.0
g20121,-3.0933948159066036,2782.0
g20123,0.14375206982000654,1495.0
g20125,2.0995950780692203,549.0
g20127,0.7155359302448954,1185.0
g20129,1.0215015612996559,1025.0
g20131,1.7154125493420362,711.0
g20133,1.7123564699038791,713.0
g20135,3.1691930312711616,307.0
g20137,-1.1485959817237434,2179.0
g20139,-0.8117238223691953,2024.0
g20141,2.2074207387115368,520.0
g20143,-2.6222404994153807,2664.0
g20145,-1.8765289070910038,2454.0
g20147,1.1679519578904365,950.0
g20149,-3.355640388542998,2835.0
g20151,-0.08121908389919874,1623.0
g20153,2.2411310766663783,509.0
g20155,0.796760558532692,1140.0
g20157,2.349137117475153,472.0
g20159,1.2583860056326595,910.0
g20161,-3.825542382421343,2914.0
g20163,1.2082376751056954,926.0
g20165,1.8017642337922872,675.0
g20167,0.40655107630638665,1360.0
g20169,-0.053710122239139624,1608.0
g20171,-0.38269123002322103,1805.0
g20173,-1.257406658883201,2240.0
g20175,1.8311208683484268,656.0
g20177,1.1655958998057705,953.0
g20179,-0.19219580790063762,1693.0
g20181,1.5625121602318446,781.0
g20183,3.602057081746645,243.0
g20185,2.0960972744580233,551.0
g20187,0.12350210319365207,1509.0
g20189,-0.7302497728643607,1987.0
g20191,-0.6610028794257765,1947.0
g20193,-0.6722248902847816,1954.0
g20195,0.632663870319908,1224.0
g20197,-2.208804575916305,2554.0
g20199,-1.0381932312907054,2120.0
g20201,0.5405986369212208,1283.0
g20203,-1.3702299412952184,2275.0
g20205,2.367234906063313,468.0
g20207,2.4313443605272917,449.0
g20209,3.0566955188832017,321.0
g21001,0.3527617837584709,1394.0
g21003,-0.21486606594591806,1704.0
g21005,-2.1645332190007927,2544.0
g21007,-1.9686864079592143,2483.0
g21009,0.8907743747275915,1085.0
g21011,-0.8029735087531757,2019.0
g21013,3.467617159072242,263.0
g21015,-4.712388990502539,3000.0
g21017,1.4007297049641654,850.0
g21019,0.01151883626149458,1574.0
g21021,0.881338078507603,1090.0
g21023,-1.6327596414141328,2373.0
g21025,2.993031857588956,326.0
g21027,-1.0968772915145626,2152.0
g21029,-3.7158851881890365,2892.0
g21031,-1.7269149458558124,2403.0
g21033,1.9233057843646972,622.0
g21035,-0.19051470229445644,1689.0
g21037,-1.539207609956339,2340.0
g21039,0.8553923018066504,1106.0
g21041,0.5718119843824943,1259.0
g21043,-1.226262848687084,2221.0
g21045,1.0947579518568034,989.0
g21047,-0.22828717652979813,1711.0
g21049,-0.9729966195795372,2095.0
g21051,-0.32029310450457826,1771.0
g21053,0.8424030280554979,1114.0
g21055,0.48217897712974755,1319.0
g21057,2.91734993731214,338.0
g21059,0.06782126800357291,1546.0
g21061,-1.0398301725220824,2122.0
g21063,0.891378560316133,1084.0
g21065,1.450802634562592,824.0
g21067,-1.5350682013495942,2339.0
g21069,-2.039477758675778,2506.0
g21071,1.317127408425772,888.0
g21073,-0.34642332414994303,1786.0
g21075,-0.13499843947261914,1657.0
g21077,-1.210294611395477,2215.0
g21079,-1.6625031536415487,2384.0
g21081,-2.6325359539069906,2667.0
g21083,0.17208621087778386,1477.0
g21085,-0.679738822982737,1958.0
g21087,1.148498481761474,964.0
g21089,0.3961849278641448,1365.0
g21091,-2.290409732500538,2570.0
g21093,-1.8678016134232622,2451.0
g21095,1.3019097900984664,894.0
g21097,0.5579365613959317,1271.0
g21099,0.10053200979217669,1522.0
g21101,0.09540865507101448,1524.0
g21103,-0.4571367830709646,1855.0
g21105,3.940524828744386,198.0
g21107,0.7387991170988297,1172.0
g21109,0.6136869750461613,1233.0
g21111,0.11784709288637862,1516.0
g21113,-1.2506912643893155,2237.0
g21115,-0.8440290619015776,2039.0
g21117,-2.003492790197574,2493.0
g21119,-0.04402010170049264,1601.0
g21121,2.4883545571231407,439.0
g21123,-1.6833846898898175,2391.0
g21125,-0.957308535442368,2090.0
g21127,1.0378762168489142,1016.0
g21129,-1.9792204595227227,2484.0
g21131,0.3425231460202727,1396.0
g21133,-0.15974949050065668,1676.0
g21135,1.0040680354535407,1031.0
g21137,0.17067211194285137,1479.0
g21139,0.819178303038792,1129.0
g21141,-0.6650080355414766,1949.0
g21143,-0.5141517375317834,1882.0
g21145,0.8417893945757621,1115.0
g21147,-1.0921589539242857,2149.0
g21149,0.54253214263481,1281.0
g21151,-0.4959267358681394,1868.0
g21153,0.6656103999780187,1211.0
g21155,-1.6270912655278729,2370.0
g21157,0.8407518758769525,1116.0
g21159,1.1934621576359714,938.0
g21161,1.5979178589888088,761.0
g21163,-3.491653279928072,2855.0
g21165,2.593012454876751,418.0
g21167,0.3898550745468696,1369.0
g21169,-1.6126266254795112,2365.0
g21171,0.6028518217773764,1242.0
g21173,-0.5365225559498942,1895.0
g21175,-2.2732889410314274,2566.0
g21177,-0.5081324508066359,1877.0
g21179,-2.052768409463903,2510.0
g21181,0.6598601328314733,1215.0
g21183,0.0035818537873597567,1578.0
g21185,-7.634418648121909,3122.0
g21187,-1.57674575290512,2353.0
g21189,5.6108314351163076,97.0
g21191,-2.31822742204296,2580.0
g21193,0.40792645897817104,1358.0
g21195,-0.46907886856660896,1860.0
g21197,1.7570747354493756,694.0
g21199,0.833367727408323,1122.0
g21201,0.4215887263074065,1350.0
g21203,1.2327106815663853,916.0
g21205,0.5833297575789876,1252.0
g21207,0.9452007468550265,1054.0
g21209,-3.3789813090534455,2838.0
g21211,-1.0805759280477931,2144.0
g21213,-0.045653873471825035,1603.0
g21215,-4.9908438526486325,3022.0
g21217,1.7080555527552397,715.0
g21219,-0.3466763555278898,1787.0
g21221,-0.6973694685480202,1969.0
g21223,-3.854245910081686,2919.0
g21225,-0.9124851528958717,2074.0
g21227,-1.1864785290867206,2198.0
g21229,-1.1652589915070006,2184.0
g21231,0.9220509108475077,1066.0
g21233,-1.2277482337096683,2224.0
g21235,2.1605060349491314,533.0
g21237,5.4867972439579695,103.0
g21239,-3.206201578922146,2804.0
g22001,0.37609993658964136,1379.0
g22003,-1.26488757093395,2242.0
g22005,-5.633390101891175,3060.0
g22007,-2.3676475313474628,2589.0
g22009,2.6101189892297523,414.0
g22011,-2.989045470523493,2749.0
g22013,3.516858410599185,253.0
g22015,-1.747344888964291,2412.0
g22017,1.7416207750962982,699.0
g22019,-1.0107171586791002,2107.0
g22021,-0.9542230875787874,2089.0
g22023,-5.829404377835438,3075.0
g22025,-1.4375886216955038,2306.0
g22027,0.4491277683874544,1340.0
g22029,2.8977314612597747,345.0
g22031,1.4499774466999584,826.0
g22033,-1.2861702868730416,2249.0
g22035,5.73857542981542,91.0
g22037,-0.7938564648807904,2013.0
g22039,1.1951318279462453,936.0
g22041,2.6197626235393385,410.0
g22043,-3.1134419946183245,2784.0
g22045,-0.33075040197078076,1776.0
g22047,-2.017703270004889,2499.0
g22049,0.29592155285024635,1422.0
g22051,0.13681942588653329,1497.0
g22053,-0.9036088143850225,2072.0
g22055,-2.519686922996625,2630.0
g22057,-1.7957257561067088,2432.0
g22059,-2.3793576525267164,2595.0
g22061,0.5409740481755603,1282.0
g22063,-4.708742130601756,2999.0
g22065,2.0563523220731286,567.0
g22067,3.7751482378245917,226.0
g22069,1.5770771395824406,774.0
g22071,1.9361527653982684,616.0
g22073,0.5032156090890176,1305.0
g22075,-4.529913008136289,2983.0
g22077,-0.6133580221664838,1929.0
g22079,1.2249389987446113,918.0
g22081,0.6967827957597528,1194.0
g22083,1.5078597366638125,809.0
g22085,-0.38527321547822035,1808.0
g22087,-2.052030940885947,2509.0
g22089,-3.873088318449253,2920.0
g22091,1.7941384658710264,679.0
g22093,-0.8504003756183758,2047.0
g22095,-0.9187097839928982,2077.0
g22097,1.7151101828308906,712.0
g22099,-0.7921588093560584,2010.0
g22101,-0.24414627523560517,1723.0
g22103,-3.7958536268702336,2909.0
g22105,-1.0347982172837822,2118.0
g22107,5.699093856507153,93.0
g22109,-2.347399531337542,2588.0
g22111,-0.20498921000562365,1699.0
g22113,-1.7376268677224,2409.0
g22115,-2.662252012657895,2678.0
g22117,2.265270051085586,501.0
g22119,1.1483760728882915,965.0
g22121,-2.159884335363421,2542.0
g22123,1.7880633403096022,682.0
g22125,-9.449578466088733,3138.0
g22127,-0.1358730547291509,1658.0
g23001,-0.21703218210718678,1706.0
g23003,2.269049565077642,498.0
g23005,-1.782350166363357,2424.0
g23007,1.9585163264150651,604.0
g23009,0.2655819463675514,1436.0
g23011,-0.1266647710878397,1651.0
g23013,0.32918048895377794,1406.0
g23015,0.10389571389405106,1520.0
g23017,0.8917904722381259,1083.0
g23019,-0.22963866384839782,1713.0
g23021,2.1846304190853583,526.0
g23023,-1.292323757050985,2255.0
g23025,0.3159244078575534,1411.0
g23027,0.14286306890060607,1496.0
g23029,2.7430881359985726,385.0
g23031,-1.2637452721315334,2241.0
g24001,1.4953908899009303,811.0
g24003,-6.0043446453999225,3084.0
g24005,-1.9004526426953074,2461.0
g24009,-6.297653691173055,3098.0
g24011,-0.8096630576768438,2023.0
g24013,-4.991156595575688,3023.0
g24015,-3.2868279495446187,2819.0
g24017,-5.781842835329557,3071.0
g24019,1.797526267274519,678.0
g24021,-5.442433686428446,3052.0
g24023,0.19115241345591832,1467.0
g24025,-4.838182968271198,3008.0
g24027,-9.284888225160772,3137.0
g24029,2.3480244962358494,475.0
g24031,-4.9095683802230985,3013.0
g24033,-1.8142197039881942,2436.0
g24035,-4.955363836939126,3020.0
g24037,-5.69560349179742,3064.0
g24039,0.26096576767592305,1439.0
g24041,1.1827834042626242,944.0
g24043,-1.4291010790344048,2302.0
g24045,0.4839201025334279,1317.0
g24047,1.3308028816501174,882.0
g24510,4.89628633220244,128.0
g25001,1.3442116044071222,874.0
g25003,2.432760931397883,448.0
g25005,0.8112815441684094,1131.0
g25007,-1.3248836583109491,2262.0
g25009,-0.3747942673779776,1803.0
g25011,-0.8135862554606355,2026.0
g25013,3.365150927797736,272.0
g25015,-1.6547202114658182,2378.0
g25017,-4.361205530028353,2966.0
g25019,-6.081979328677046,3088.0
g25021,-4.5220185078763215,2982.0
g25023,-2.6830981328924035,2683.0
g25025,4.270158419737454,163.0
g25027,-1.7285869467271975,2405.0
g26001,5.211080330230905,118.0
g26003,1.9521828080646246,609.0
g26005,-2.394545929173044,2603.0
g26007,1.2154832546386816,924.0
g26009,1.9113681465314727,627.0
g26011,1.8152262337282625,665.0
g26013,2.7331442212712993,387.0
g26015,-3.0698432986485313,2773.0
g26017,1.0802377248327164,992.0
g26019,1.9546641460435465,608.0
g26021,1.2355627022099653,914.0
g26023,-1.0479133034305375,2128.0
g26025,1.1501165958861508,963.0
g26027,-1.2234604733863095,2217.0
g26029,0.09405286995599449,1528.0
g26031,2.4658754555349516,443.0
g26033,0.41216557383353647,1354.0
g26035,3.1700681542455404,306.0
g26037,-2.677847031918238,2682.0
g26039,2.4965607859746024,436.0
g26041,1.6856092299908467,728.0
g26043,0.3805295002713176,1377.0
g26045,-1.500755554279185,2326.0
g26047,-0.23810778120348708,1718.0
g26049,1.1602657855577396,956.0
g26051,1.9041890414378644,629.0
g26053,3.311851191397468,283.0
g26055,-1.161949227317642,2182.0
g26057,0.04636106500960213,1555.0
g26059,-0.6136658304806788,1930.0
g26061,-0.26678244543389984,1742.0
g26063,1.5825105323293926,772.0
g26065,-0.45111602472607926,1852.0
g26067,-3.0269699433578126,2762.0
g26069,5.404819473951876,109.0
g26071,5.495164221943929,102.0
g26073,1.1277937127002298,971.0
g26075,-0.4647045198932348,1858.0
g26077,-1.0549805494732265,2131.0
g26079,0.49806867396930327,1308.0
g26081,-1.4756527489307611,2318.0
g26083,2.792124081658012,375.0
g26085,5.089722361650146,122.0
g26087,-3.0643526584070147,2771.0
g26089,0.5717873797094097,1260.0
g26091,-0.13938678845763497,1662.0
g26093,-5.500960943515182,3055.0
g26095,1.0420659097570002,1013.0
g26097,5.2280329247889,116.0
g26099,-0.9892528086769322,2100.0
g26101,1.6441561293300864,744.0
g26103,0.14920893329883977,1493.0
g26105,1.8672039630984152,639.0
g26107,-0.08185779434711449,1624.0
g26109,1.100653465973226,984.0
g26111,-2.747422491114804,2698.0
g26113,-0.34794876068675995,1788.0
g26115,-1.8811899306904563,2459.0
g26117,-1.8744659362007488,2453.0
g26119,5.33271775736957,111.0
g26121,0.7499011895478107,1166.0
g26123,-1.000038743642249,2103.0
g26125,-3.783776662360891,2905.0
g26127,1.7496807930919478,696.0
g26129,4.692558548230172,136.0
g26131,3.859887085755984,213.0
g26133,0.4559305172500976,1335.0
g26135,4.549618122586126,145.0
g26137,0.3336184458389112,1404.0
g26139,-3.2564030786984484,2811.0
g26141,2.797094078505463,372.0
g26143,5.510508068973971,100.0
g26145,1.9870434208843544,593.0
g26147,-0.7261747065999518,1985.0
g26149,-0.9230256094146747,2080.0
g26151,-0.26671710439365226,1741.0
g26153,4.47475795815721,149.0
g26155,-0.6969991858547555,1968.0
g26157,0.34508012330805427,1395.0
g26159,0.38382746993531985,1375.0
g26161,-3.9783868057031984,2932.0
g26163,2.3693192822855464,467.0
g26165,-0.23435383208362576,1717.0
g27001,3.7590951699180244,227.0
g27003,-4.948172511680792,3018.0
g27005,0.20891483166642066,1461.0
g27007,1.4281158266799558,836.0
g27009,-1.4268642414911028,2301.0
g27011,3.6268937805304837,241.0
g27013,-2.051636835196752,2508.0
g27015,-0.05462985796550113,1609.0
g27017,-0.8631783199565604,2051.0
g27019,-6.855848174078529,3110.0
g27021,1.875135506297713,637.0
g27023,0.7172078332276539,1183.0
g27025,-4.55753034639945,2987.0
g27027,-1.136931319407922,2175.0
g27029,1.5492057247799071,788.0
g27031,2.3885594579563127,460.0
g27033,2.085479655102115,555.0
g27035,0.41585433173389175,1352.0
g27037,-4.782142829127727,3006.0
g27039,-3.0906812811483224,2781.0
g27041,-0.5844986303989563,1913.0
g27043,1.0744353994959441,997.0
g27045,0.9235627721415334,1065.0
g27047,1.8879568264620117,633.0
g27049,-1.23359451862851,2227.0
g27051,2.028031697071463,581.0
g27053,-3.046606751005002,2765.0
g27055,-0.38649625126527276,1809.0
g27057,0.4089166913358635,1357.0
g27059,-3.3421295436045293,2833.0
g27061,0.7181913591118247,1181.0
g27063,-0.9772665253862641,2097.0
g27065,-1.1117437970202004,2162.0
g27067,0.03315297950594309,1564.0
g27069,0.6881821626686718,1199.0
g27071,1.3258167534193293,883.0
g27073,0.5335194445337318,1287.0
g27075,2.5367380799476793,430.0
g27077,-1.6831675700421587,2390.0
g27079,-2.1387709583179193,2535.0
g27081,1.8735298120843122,638.0
g27083,-0.8000409750413113,2017.0
g27085,-2.0959478483367273,2525.0
g27087,7.92845053595696,41.0
g27089,-1.6681962178812315,2387.0
g27091,0.23737150818030583,1449.0
g27093,-2.071809762951883,2517.0
g27095,0.21629231343728716,1456.0
g27097,-0.7696438298673575,2005.0
g27099,1.194918794636798,937.0
g27101,0.8846289286106113,1088.0
g27103,-2.7850255668786894,2704.0
g27105,2.062801683072326,565.0
g27107,2.190920234690032,524.0
g27109,-2.8562945636817045,2724.0
g27111,0.8311038614000845,1123.0
g27113,-1.186119839433806,2197.0
g27115,-0.5786867663391788,1908.0
g27117,2.5536527010597623,426.0
g27119,0.547764749174219,1278.0
g27121,-0.14059534827763964,1663.0
g27123,-0.3323393419620313,1777.0
g27125,-1.3832855189630244,2280.0
g27127,0.6995795757978156,1190.0
g27129,0.3978575124474317,1364.0
g27131,-2.1343956599186624,2534.0
g27133,1.1156956559871696,977.0
g27135,-3.083656890526063,2778.0
g27137,0.7650176215568203,1156.0
g27139,-6.5259273171984615,3104.0
g27141,-5.512183858573344,3056.0
g27143,-0.8194226158132323,2029.0
g27145,-2.337131513733333,2586.0
g27147,-1.579726471179367,2354.0
g27149,-1.3150889869269844,2260.0
g27151,0.5565202400071074,1272.0
g27153,-0.3884950296929027,1812.0
g27155,2.408903791581393,455.0
g27157,-1.3896030343335364,2282.0
g27159,2.122071007209935,541.0
g27161,-1.4067064668658409,2288.0
g27163,-5.990211079701303,3082.0
g27165,1.4155223049513983,841.0
g27167,-0.8194035833438951,2028.0
g27169,-0.9746368437628337,2096.0
g27171,-5.1838647077568565,3033.0
g27173,0.9255779820826664,1063.0
g28001,2.4685058949573335,442.0
g28003,0.08827199453308576,1532.0
g28005,1.3330733276932314,879.0
g28007,2.382215090980483,462.0
g28009,-1.295022847668088,2256.0
g28011,3.996600279052056,193.0
g28013,2.209769755764456,519.0
g28015,0.023534185128439855,1566.0
g28017,1.778147250790712,687.0
g28019,1.7612133266405607,691.0
g28021,3.344969944950638,278.0
g28023,-0.2632469018398078,1735.0
g28025,1.1230737093583947,972.0
g28027,6.645722126874627,63.0
g28029,-0.43128727756975627,1833.0
g28031,-0.09765953587069998,1632.0
g28033,-3.441344071287174,2850.0
g28035,0.16299679114870713,1484.0
g28037,-0.51852296219121,1884.0
g28039,-4.931705610147835,3015.0
g28041,-5.2838575495285545,3041.0
g28043,1.4253602938474483,837.0
g28045,-1.4566808729519094,2311.0
g28047,-0.3249463379523516,1772.0
g28049,1.3384279046112175,876.0
g28051,4.2671300242113555,164.0
g28053,6.261860245170759,72.0
g28055,-2.8559518149310787,2723.0
g28057,-2.3252429689426206,2582.0
g28059,-1.7833871877785923,2425.0
g28061,0.04796484500989351,1553.0
g28063,4.325764224086376,159.0
g28065,0.6117303843293387,1234.0
g28067,-0.7386049237902326,1992.0
g28069,3.567067850637395,248.0
g28071,-2.662351075110949,2679.0
g28073,-3.8855219749165775,2921.0
g28075,0.986786712368702,1036.0
g28077,-1.8604162185723614,2446.0
g28079,0.5590384707721217,1268.0
g28081,-0.3651593533644275,1800.0
g28083,5.640950856296963,95.0
g28085,-0.6313323675233398,1938.0
g28087,0.7785158277093198,1147.0
g28089,-4.495728888458759,2978.0
g28091,0.5475113346487417,1279.0
g28093,-0.3933370847147635,1816.0
g28095,0.5075046262796438,1300.0
g28097,2.3831439529497227,461.0
g28099,3.4547820299752425,265.0
g28101,0.38495482297228745,1373.0
g28103,3.3021560853072462,285.0
g28105,-1.9021412857763094,2463.0
g28107,0.4781610292429208,1322.0
g28109,-1.5998354711716565,2361.0
g28111,-2.393449273979058,2602.0
g28113,1.1829176119952467,943.0
g28115,-1.3901957129415021,2283.0
g28117,0.12345755879988696,1510.0
g28119,4.3810128064222935,154.0
g28121,-3.540602375092937,2861.0
g28123,0.1349753029485945,1499.0
g28125,8.075502853676682,39.0
g28127,0.2384038409370428,1448.0
g28129,-1.178079622561146,2193.0
g28131,-2.610274939199793,2662.0
g28133,1.5742134496915308,775.0
g28135,2.847627708029352,359.0
g28137,-1.322783148760817,2261.0
g28139,-0.7755407978589594,2007.0
g28141,0.851882996917538,1110.0
g28143,4.791340358332848,132.0
g28145,-1.0172070051460744,2110.0
g28147,-0.3932986739136335,1815.0
g28149,0.8016321720535899,1136.0
g28151,4.910597624671951,127.0
g28153,-1.4498153100310884,2308.0
g28155,-0.36096818925893737,1798.0
g28157,1.7189034304076736,708.0
g28159,1.9893983246835882,591.0
g28161,1.4026687442691315,846.0
g28163,0.9071045612910185,1072.0
g29001,0.4603564238556277,1333.0
g29003,-1.4372233593324553,2305.0
g29005,0.29952851515333156,1420.0
g29007,2.176639299736156,528.0
g29009,0.09772189589863034,1523.0
g29011,-0.0611656336295989,1614.0
g29013,0.20081806244395645,1464.0
g29015,2.867799813019483,353.0
g29017,-1.1663314507969782,2186.0
g29019,-2.9132433600708465,2738.0
g29021,0.6827272980277617,1200.0
g29023,2.7977747025347655,371.0
g29025,-0.42268107913617314,1831.0
g29027,-2.8086694505505547,2711.0
g29029,2.3585394597339113,470.0
g29031,-0.10336168811570956,1637.0
g29033,0.08013689895645881,1535.0
g29035,3.6628019527669045,231.0
g29037,-2.6528239567396614,2675.0
g29039,2.2607567461546205,504.0
g29041,2.625642630075366,409.0
g29043,-2.7467393804352533,2697.0
g29045,-0.5692390575558837,1905.0
g29047,-2.8419673829830225,2720.0
g29049,-0.6800978373503075,1959.0
g29051,-1.9012470658600693,2462.0
g29053,-0.7337935637504633,1989.0
g29055,0.9021234672558316,1074.0
g29057,1.1209554884381576,974.0
g29059,-0.9476401053567083,2084.0
g29061,0.06437421599296139,1548.0
g29063,-4.686501616680503,2998.0
g29065,1.3088956893787769,892.0
g29067,0.4881049215359621,1313.0
g29069,4.385595035047761,153.0
g29071,-2.004877456883562,2494.0
g29073,1.2027483527227882,929.0
g29075,2.964128126012493,332.0
g29077,0.021584709448228878,1569.0
g29079,2.895593522050773,348.0
g29081,1.5079895456734689,808.0
g29083,1.8937242461905055,631.0
g29085,4.68660645582028,137.0
g29087,2.2745840636504666,495.0
g29089,0.5182070777305227,1292.0
g29091,1.0966641788878957,988.0
g29093,3.4908166692548157,259.0
g29095,0.4020005334377039,1363.0
g29097,0.7724559697976922,1151.0
g29099,-3.184795324335254,2798.0
g29101,-1.9838433216532556,2485.0
g29103,1.585750693849432,769.0
g29105,-0.4905024467442538,1866.0
g29107,-0.9464529535880424,2083.0
g29109,1.0040923812659306,1030.0
g29111,1.1984394277584691,933.0
g29113,-3.2794100071581145,2816.0
g29115,2.026834475615444,582.0
g29117,3.324152699812731,280.0
g29119,-0.24460392616718885,1724.0
g29121,2.903403031713241,344.0
g29123,1.9371609329684403,615.0
g29125,-0.17378134739263906,1685.0
g29127,2.170791025094536,531.0
g29129,2.1716826201956856,530.0
g29131,0.9686245657971371,1046.0
g29133,1.9937893452941053,590.0
g29135,-1.5181355491088695,2335.0
g29137,1.2918958043483948,897.0
g29139,1.597626883391908,762.0
g29141,2.7129804344702544,392.0
g29143,3.841452776485861,218.0
g29145,-0.8385640956652289,2036.0
g29147,-0.3419127062466554,1782.0
g29149,1.6504884636545312,739.0
g29151,-3.6442024014469174,2878.0
g29153,2.2487518312413517,506.0
g29155,5.241523554617986,114.0
g29157,-1.503951920255226,2328.0
g29159,0.35426575884415273,1392.0
g29161,-1.3767936574985518,2277.0
g29163,-0.26328301288400513,1736.0
g29165,-4.426221434114225,2972.0
g29167,0.15591946454489902,1489.0
g29169,-4.0421258543224585,2938.0
g29171,0.6982324257982151,1191.0
g29173,-1.5904359316115233,2358.0
g29175,-1.2298326335867351,2225.0
g29177,-1.3776529867659355,2278.0
g29179,3.1902936562135884,303.0
g29181,3.1482549117101555,311.0
g29183,-4.758201301150128,3003.0
g29185,2.345019552005526,478.0
g29186,-2.609923388359002,2661.0
g29187,-0.6398293402826775,1941.0
g29189,-1.3582386808228977,2272.0
g29195,1.7881919836073605,681.0
g29197,2.2235441273557432,513.0
g29199,1.2402210896113202,913.0
g29201,1.7163571668867412,709.0
g29203,0.6230827431883603,1229.0
g29205,2.101041860540363,548.0
g29207,0.8704987516352078,1096.0
g29209,3.6360832303023507,238.0
g29211,1.9577937033762283,606.0
g29213,3.2641376915927784,292.0
g29215,0.7410603865484255,1169.0
g29217,3.4979183905578193,257.0
g29219,-1.551962177940794,2342.0
g29221,0.09434112746603818,1526.0
g29223,2.411504310350209,454.0
g29225,-2.1781400672051547,2548.0
g29227,3.963201856049305,197.0
g29229,1.3955915078847685,854.0
g29510,4.144783069546478,174.0
g30001,-1.3316052657319277,2266.0
g30003,6.315313367801487,71.0
g30005,4.658974882690777,139.0
g30007,-2.7209713508070767,2689.0
g30009,-0.6901182987623005,1965.0
